timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779421987875,23,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-198,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,23,0,0
1779421987875,23,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-58,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,23,0,0
1779421987883,16,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-38,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,16,0,0
1779421987875,25,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-193,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,25,0,0
1779421987890,14,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-48,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,14,0,0
1779421987887,17,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-125,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,17,0,0
1779421987874,33,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-4,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,33,0,0
1779421987879,31,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-144,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,31,0,0
1779421987879,31,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-161,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,31,0,0
1779421987891,22,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-44,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,22,0,0
1779421987883,41,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-170,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,41,0,0
1779421987884,41,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-130,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,41,0,0
1779421987886,42,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-21,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,42,0,0
1779421987888,40,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-73,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,40,0,0
1779421987890,38,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-59,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,38,0,0
1779421987890,38,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-136,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,38,0,0
1779421987894,35,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-133,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,35,0,0
1779421987903,26,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-135,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,26,0,0
1779421987904,26,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-83,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,26,0,0
1779421987881,49,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-92,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,49,0,0
1779421987883,48,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-141,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,48,0,0
1779421987885,46,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-146,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,46,0,0
1779421987887,44,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-66,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,44,0,0
1779421987895,36,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-85,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,36,0,0
1779421987904,28,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-36,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,28,0,0
1779421987907,28,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-98,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,28,0,0
1779421987914,21,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-112,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,21,0,0
1779421987911,25,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-80,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,25,0,0
1779421987922,14,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-39,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,14,0,0
1779421987919,17,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-113,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,17,0,0
1779421987911,36,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-11,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,36,0,0
1779421987920,34,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-24,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,34,0,0
1779421987928,27,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-101,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,27,0,0
1779421987919,47,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-35,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,47,0,0
1779421987922,49,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-103,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,49,0,0
1779421987927,44,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-129,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,44,0,0
1779421987931,41,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-137,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,41,0,0
1779421987928,46,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-102,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,46,0,0
1779421987931,43,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-72,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,43,0,0
1779421987933,41,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-172,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,41,0,0
1779421987921,53,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-31,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,53,0,0
1779421987935,39,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-155,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,39,0,0
1779421987936,38,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-49,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,38,0,0
1779421987927,48,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-180,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,48,0,0
1779421987929,46,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-82,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,46,0,0
1779421987936,42,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-156,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,42,0,0
1779421987935,43,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-175,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,43,0,0
1779421987952,30,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-183,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,30,0,0
1779421987946,38,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-71,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,38,0,0
1779421987941,46,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-188,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,46,0,0
1779421987937,50,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-165,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,50,0,0
1779421987937,50,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-43,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,50,0,0
1779421987947,40,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-114,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,40,0,0
1779421987944,43,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-26,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,43,0,0
1779421987945,42,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-150,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,42,0,0
1779421987944,43,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-60,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,43,0,0
1779421987959,30,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-134,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,30,0,0
1779421987971,21,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-68,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,21,0,0
1779421987958,36,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-27,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,36,0,0
1779421987959,38,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-23,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,38,0,0
1779421987987,11,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-194,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,11,0,0
1779421987958,42,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-8,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,42,0,0
1779421987973,27,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-18,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,27,0,0
1779421987959,42,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-79,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,42,0,0
1779421987959,42,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-69,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,42,0,0
1779421987968,33,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-86,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,33,0,0
1779421987961,41,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-74,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,40,0,0
1779421987959,44,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-55,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,44,0,0
1779421987985,18,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-47,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,18,0,0
1779421987988,15,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-190,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,15,0,0
1779421987988,15,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-53,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,15,0,0
1779421987969,34,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-153,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,34,0,0
1779421987961,44,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-143,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,44,0,0
1779421987975,30,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-56,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,30,0,0
1779421987970,37,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-107,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,37,0,0
1779421987972,35,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-1,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,35,0,0
1779421987971,38,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-118,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,38,0,0
1779421987992,17,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-149,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,17,0,0
1779421987995,14,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-42,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,14,0,0
1779421987997,12,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-177,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,12,0,0
1779421987998,12,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-185,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,12,0,0
1779421987995,15,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-12,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,15,0,0
1779421987992,18,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-10,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,18,0,0
1779421988000,10,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-106,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,10,0,0
1779421988001,12,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-78,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,12,0,0
1779421988002,13,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-148,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,13,0,0
1779421988002,13,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-173,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,13,0,0
1779421988007,8,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-178,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,8,0,0
1779421988007,12,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-28,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,12,0,0
1779421988008,11,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-105,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,11,0,0
1779421988010,11,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-61,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,11,0,0
1779421988011,10,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-122,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,10,0,0
1779421988014,7,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-52,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,7,0,0
1779421988010,11,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-29,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,11,0,0
1779421988014,11,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-87,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,11,0,0
1779421988017,10,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-104,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,10,0,0
1779421988024,4,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-195,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,4,0,0
1779421988025,5,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-77,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,5,0,0
1779421988028,3,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-89,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,3,0,0
1779421988024,7,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-199,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,7,0,0
1779421988031,7,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-76,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,7,0,0
1779421988035,8,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-50,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,8,0,0
1779421988038,8,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-192,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,8,0,0
1779421988037,11,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-121,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,11,0,0
1779421988049,4,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-187,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,4,0,0
1779421988036,20,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-7,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,20,0,0
1779421988037,21,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-64,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,21,0,0
1779421988039,24,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-117,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,24,0,0
1779421988061,2,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-99,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,2,0,0
1779421988060,5,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-65,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,5,0,0
1779421988063,3,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-54,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,3,0,0
1779421988061,9,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-166,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,9,0,0
1779421988062,9,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-186,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,9,0,0
1779421988079,3,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-197,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,3,0,0
1779421988068,18,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-111,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,18,0,0
1779421988045,42,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-182,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,42,0,0
1779421988046,42,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-116,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,42,0,0
1779421988091,3,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-43,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,3,0,0
1779421988030,69,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-41,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,69,0,0
1779421988095,7,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-128,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,7,0,0
1779421988070,39,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-34,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,39,0,0
1779421988081,35,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-72,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,35,0,0
1779421988076,40,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-17,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,40,0,0
1779421988103,13,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-18,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,13,0,0
1779421988095,29,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-123,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,29,0,0
1779421988052,77,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-80,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,77,0,0
1779421988036,103,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-168,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,103,0,0
1779421988109,31,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-60,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,31,0,0
1779421988041,99,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-141,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,99,0,0
1779421988045,96,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-16,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,96,0,0
1779421988121,20,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-177,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,20,0,0
1779421988047,95,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-160,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,95,0,0
1779421988066,78,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-90,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,78,0,0
1779421988060,87,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-100,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,87,0,0
1779421988072,75,GET /guardias [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-98,text,false,,303,197,200,200,http://192.168.100.2/api/usuarios/guardias,75,0,0
1779421988083,64,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-102,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,64,0,0
1779421988120,27,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-145,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,27,0,0
1779421988133,19,GET /api/visitas [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-92,text,false,,298,187,200,200,http://192.168.100.2/api/visitas,19,0,0
1779421988083,73,GET /presos [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-158,text,false,,301,195,200,200,http://192.168.100.2/api/usuarios/presos,73,0,0
1779421988125,31,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-51,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,31,0,0
1779421988134,22,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-37,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,22,0,0
1779421988137,20,GET /incidentes [STRESS],500,Internal Server Error,[TG4] STRESS TEST - Limite (200u / 10min) 1-190,text,false,,1266,190,200,200,http://192.168.100.2/api/incidentes,20,0,0
